deal_rk,loan_holiday_type_cd,loan_holiday_start_date,loan_holiday_finish_date,loan_holiday_fact_finish_date,loan_holiday_finish_flg,loan_holiday_last_possible_date,effective_from_date,effective_to_date
2157230,1,2023-01-01,,,False,2019-09-05,2023-01-01,2999-12-31
2157099,1,2023-01-01,,,False,2019-12-04,2023-01-01,2999-12-31
5095693,4,2023-01-01,,,False,2018-12-23,2023-01-01,2999-12-31
5766202,4,2023-01-01,,,False,2018-04-29,2023-01-01,2999-12-31
6585752,5,2023-01-01,,,False,2019-06-02,2023-01-01,2999-12-31
8969972,8,2023-01-01,,,False,2018-07-30,2023-01-01,2999-12-31
7253198,7,2023-01-01,,,False,2019-12-02,2023-01-01,2999-12-31
8486359,8,2023-01-01,,,False,2018-09-07,2023-01-01,2999-12-31
3310995,2,2023-01-01,,,False,2019-03-12,2023-01-01,2999-12-31
8077908,8,2023-01-01,,,False,2019-08-05,2023-01-01,2999-12-31
4059513,3,2023-01-01,,,False,2018-07-01,2023-01-01,2999-12-31
7464876,7,2023-01-01,,,False,2018-11-17,2023-01-01,2999-12-31
5103879,4,2023-01-01,,,False,2019-05-26,2023-01-01,2999-12-31
8756878,8,2023-01-01,,,False,2018-11-19,2023-01-01,2999-12-31
7551909,7,2023-01-01,,,False,2018-09-23,2023-01-01,2999-12-31
8541021,8,2023-01-01,,,False,2019-03-19,2023-01-01,2999-12-31
4093666,3,2023-01-01,,,False,2018-09-20,2023-01-01,2999-12-31
5345061,4,2023-01-01,,,False,2019-02-28,2023-01-01,2999-12-31
7908477,7,2023-01-01,,,False,2019-03-01,2023-01-01,2999-12-31
4152852,3,2023-01-01,,,False,2019-04-26,2023-01-01,2999-12-31
3205546,2,2023-01-01,,,False,2018-08-02,2023-01-01,2999-12-31
3259726,2,2023-01-01,,,False,2018-09-23,2023-01-01,2999-12-31
3000621,2,2023-01-01,,,False,2019-12-13,2023-01-01,2999-12-31
2301559,1,2023-01-01,,,False,2018-10-06,2023-01-01,2999-12-31
8072352,8,2023-01-01,,,False,2019-05-04,2023-01-01,2999-12-31
5965108,4,2023-01-01,,,False,2018-12-25,2023-01-01,2999-12-31
4804414,3,2023-01-01,,,False,2018-10-29,2023-01-01,2999-12-31
4966301,3,2023-01-01,,,False,2018-03-20,2023-01-01,2999-12-31
7212328,7,2023-01-01,,,False,2020-01-13,2023-01-01,2999-12-31
4911804,3,2023-01-01,,,False,2018-11-17,2023-01-01,2999-12-31
7826389,7,2023-01-01,,,False,2018-08-25,2023-01-01,2999-12-31
2536756,1,2023-01-01,,,False,2018-08-11,2023-01-01,2999-12-31
8189253,8,2023-01-01,,,False,2018-08-11,2023-01-01,2999-12-31
3286032,2,2023-01-01,,,False,2018-11-18,2023-01-01,2999-12-31
6539324,5,2023-01-01,,,False,2018-04-13,2023-01-01,2999-12-31
6211320,5,2023-01-01,,,False,2019-05-21,2023-01-01,2999-12-31
5186810,4,2023-01-01,,,False,2019-08-31,2023-01-01,2999-12-31
5832717,4,2023-01-01,,,False,2019-08-07,2023-01-01,2999-12-31
8204204,8,2023-01-01,,,False,2019-05-25,2023-01-01,2999-12-31
5500718,4,2023-01-01,,,False,2019-11-24,2023-01-01,2999-12-31
5613102,4,2023-01-01,,,False,2019-12-28,2023-01-01,2999-12-31
6931157,5,2023-01-01,,,False,2018-04-30,2023-01-01,2999-12-31
2914643,1,2023-01-01,,,False,2018-12-03,2023-01-01,2999-12-31
5610680,4,2023-01-01,,,False,2019-08-18,2023-01-01,2999-12-31
2637972,1,2023-01-01,,,False,2018-04-30,2023-01-01,2999-12-31
6994996,5,2023-01-01,,,False,2019-03-05,2023-01-01,2999-12-31
4770495,3,2023-01-01,,,False,2018-09-20,2023-01-01,2999-12-31
2362528,1,2023-01-01,,,False,2019-04-16,2023-01-01,2999-12-31
6096641,5,2023-01-01,,,False,2018-12-08,2023-01-01,2999-12-31
6386365,5,2023-01-01,,,False,2019-07-01,2023-01-01,2999-12-31
3725342,2,2023-01-01,,,False,2018-03-23,2023-01-01,2999-12-31
4153609,3,2023-01-01,,,False,2019-03-11,2023-01-01,2999-12-31
6751785,5,2023-01-01,,,False,2018-05-31,2023-01-01,2999-12-31
6245325,5,2023-01-01,,,False,2018-10-06,2023-01-01,2999-12-31
2941653,1,2023-01-01,,,False,2020-01-02,2023-01-01,2999-12-31
3977549,2,2023-01-01,,,False,2019-07-25,2023-01-01,2999-12-31
5782154,4,2023-01-01,,,False,2018-02-17,2023-01-01,2999-12-31
5164018,4,2023-01-01,,,False,2019-10-17,2023-01-01,2999-12-31
6983123,5,2023-01-01,,,False,2018-02-08,2023-01-01,2999-12-31
2933282,1,2023-01-01,,,False,2019-05-11,2023-01-01,2999-12-31
8614010,8,2023-01-01,,,False,2019-10-15,2023-01-01,2999-12-31
4552463,3,2023-01-01,,,False,2018-02-06,2023-01-01,2999-12-31
2267091,1,2023-01-01,,,False,2018-10-03,2023-01-01,2999-12-31
3338443,2,2023-01-01,,,False,2018-08-22,2023-01-01,2999-12-31
7572932,7,2023-01-01,,,False,2018-09-29,2023-01-01,2999-12-31
2182257,1,2023-01-01,,,False,2019-02-12,2023-01-01,2999-12-31
2493101,1,2023-01-01,,,False,2018-12-30,2023-01-01,2999-12-31
6477030,5,2023-01-01,,,False,2019-09-01,2023-01-01,2999-12-31
3533394,2,2023-01-01,,,False,2020-01-04,2023-01-01,2999-12-31
5155938,4,2023-01-01,,,False,2019-07-29,2023-01-01,2999-12-31
3472753,2,2023-01-01,,,False,2019-07-01,2023-01-01,2999-12-31
4203575,3,2023-01-01,,,False,2018-05-14,2023-01-01,2999-12-31
5228475,4,2023-01-01,,,False,2018-08-18,2023-01-01,2999-12-31
6929667,5,2023-01-01,,,False,2018-09-11,2023-01-01,2999-12-31
8831509,8,2023-01-01,,,False,2018-08-31,2023-01-01,2999-12-31
7867301,7,2023-01-01,,,False,2018-12-14,2023-01-01,2999-12-31
8988355,8,2023-01-01,,,False,2018-04-01,2023-01-01,2999-12-31
7881155,7,2023-01-01,,,False,2019-10-22,2023-01-01,2999-12-31
3092935,2,2023-01-01,,,False,2019-02-26,2023-01-01,2999-12-31
5906309,4,2023-01-01,,,False,2019-01-09,2023-01-01,2999-12-31
6185360,5,2023-01-01,,,False,2019-06-20,2023-01-01,2999-12-31
2426182,1,2023-01-01,,,False,2018-08-22,2023-01-01,2999-12-31
7070439,7,2023-01-01,,,False,2018-03-02,2023-01-01,2999-12-31
3492259,2,2023-01-01,,,False,2018-12-04,2023-01-01,2999-12-31
4341382,3,2023-01-01,,,False,2018-09-01,2023-01-01,2999-12-31
4030169,3,2023-01-01,,,False,2018-09-11,2023-01-01,2999-12-31
8247701,8,2023-01-01,,,False,2019-03-18,2023-01-01,2999-12-31
3624689,2,2023-01-01,,,False,2018-02-25,2023-01-01,2999-12-31
6552262,5,2023-01-01,,,False,2019-04-06,2023-01-01,2999-12-31
2892868,1,2023-01-01,,,False,2019-12-30,2023-01-01,2999-12-31
6706790,5,2023-01-01,,,False,2019-07-16,2023-01-01,2999-12-31
8467224,8,2023-01-01,,,False,2019-02-26,2023-01-01,2999-12-31
2766060,1,2023-01-01,,,False,2019-12-27,2023-01-01,2999-12-31
3243936,2,2023-01-01,,,False,2019-11-19,2023-01-01,2999-12-31
7703359,7,2023-01-01,,,False,2019-02-09,2023-01-01,2999-12-31
3982080,2,2023-01-01,,,False,2018-09-15,2023-01-01,2999-12-31
4083142,3,2023-01-01,,,False,2019-03-01,2023-01-01,2999-12-31
3390792,2,2023-01-01,,,False,2019-07-01,2023-01-01,2999-12-31
4442781,3,2023-01-01,,,False,2019-05-28,2023-01-01,2999-12-31
3587484,2,2023-01-01,,,False,2019-12-04,2023-01-01,2999-12-31
5053813,4,2023-01-01,,,False,2019-04-18,2023-01-01,2999-12-31
7057737,7,2023-01-01,,,False,2018-12-11,2023-01-01,2999-12-31
4500109,3,2023-01-01,,,False,2018-03-05,2023-01-01,2999-12-31
8605449,8,2023-01-01,,,False,2018-12-09,2023-01-01,2999-12-31
7144849,7,2023-01-01,,,False,2018-10-18,2023-01-01,2999-12-31
2278400,1,2023-01-01,,,False,2018-08-15,2023-01-01,2999-12-31
6347237,5,2023-01-01,,,False,2019-06-15,2023-01-01,2999-12-31
7404567,7,2023-01-01,,,False,2019-03-25,2023-01-01,2999-12-31
5102823,4,2023-01-01,,,False,2019-12-28,2023-01-01,2999-12-31
7223328,7,2023-01-01,,,False,2019-09-05,2023-01-01,2999-12-31
4601061,3,2023-01-01,,,False,2018-05-27,2023-01-01,2999-12-31
2517667,1,2023-01-01,,,False,2019-07-25,2023-01-01,2999-12-31
6088008,5,2023-01-01,,,False,2018-08-10,2023-01-01,2999-12-31
3013392,2,2023-01-01,,,False,2019-03-27,2023-01-01,2999-12-31
3330268,2,2023-01-01,,,False,2019-06-25,2023-01-01,2999-12-31
3571709,2,2023-01-01,,,False,2018-04-02,2023-01-01,2999-12-31
8006125,8,2023-01-01,,,False,2018-07-06,2023-01-01,2999-12-31
4991594,3,2023-01-01,,,False,2019-07-28,2023-01-01,2999-12-31
7929308,7,2023-01-01,,,False,2019-07-19,2023-01-01,2999-12-31
3392168,2,2023-01-01,,,False,2019-06-18,2023-01-01,2999-12-31
5406824,4,2023-01-01,,,False,2019-12-01,2023-01-01,2999-12-31
3650272,2,2023-01-01,,,False,2019-03-03,2023-01-01,2999-12-31
3908266,2,2023-01-01,,,False,2019-09-12,2023-01-01,2999-12-31
4136166,3,2023-01-01,,,False,2019-01-24,2023-01-01,2999-12-31
8202339,8,2023-01-01,,,False,2018-07-01,2023-01-01,2999-12-31
6798145,5,2023-01-01,,,False,2018-08-12,2023-01-01,2999-12-31
3782166,2,2023-01-01,,,False,2019-06-02,2023-01-01,2999-12-31
4301655,3,2023-01-01,,,False,2018-10-29,2023-01-01,2999-12-31
7072999,7,2023-01-01,,,False,2018-12-06,2023-01-01,2999-12-31
6067120,5,2023-01-01,,,False,2018-02-22,2023-01-01,2999-12-31
2249890,1,2023-01-01,,,False,2019-04-22,2023-01-01,2999-12-31
2952871,1,2023-01-01,,,False,2019-06-16,2023-01-01,2999-12-31
6797673,5,2023-01-01,,,False,2019-10-29,2023-01-01,2999-12-31
2910709,1,2023-01-01,,,False,2018-09-19,2023-01-01,2999-12-31
3130257,2,2023-01-01,,,False,2018-04-19,2023-01-01,2999-12-31
3674557,2,2023-01-01,,,False,2019-07-01,2023-01-01,2999-12-31
7508817,7,2023-01-01,,,False,2019-05-09,2023-01-01,2999-12-31
5418454,4,2023-01-01,,,False,2019-10-09,2023-01-01,2999-12-31
5964311,4,2023-01-01,,,False,2020-01-09,2023-01-01,2999-12-31
5960939,4,2023-01-01,,,False,2019-01-08,2023-01-01,2999-12-31
5545264,4,2023-01-01,,,False,2018-11-13,2023-01-01,2999-12-31
5929692,4,2023-01-01,,,False,2018-09-13,2023-01-01,2999-12-31
7330046,7,2023-01-01,,,False,2018-12-26,2023-01-01,2999-12-31
5300031,4,2023-01-01,,,False,2018-11-20,2023-01-01,2999-12-31
3044899,2,2023-01-01,,,False,2019-12-07,2023-01-01,2999-12-31
4051347,3,2023-01-01,,,False,2018-07-30,2023-01-01,2999-12-31
5458243,4,2023-01-01,,,False,2019-10-16,2023-01-01,2999-12-31
4146401,3,2023-01-01,,,False,2019-11-22,2023-01-01,2999-12-31
8359321,8,2023-01-01,,,False,2019-07-10,2023-01-01,2999-12-31
8378173,8,2023-01-01,,,False,2019-07-08,2023-01-01,2999-12-31
6938115,5,2023-01-01,,,False,2018-09-05,2023-01-01,2999-12-31
6483791,5,2023-01-01,,,False,2019-05-25,2023-01-01,2999-12-31
7664455,7,2023-01-01,,,False,2019-12-28,2023-01-01,2999-12-31
6335212,5,2023-01-01,,,False,2018-02-19,2023-01-01,2999-12-31
7257777,7,2023-01-01,,,False,2018-09-11,2023-01-01,2999-12-31
8712371,8,2023-01-01,,,False,2018-11-20,2023-01-01,2999-12-31
8128411,8,2023-01-01,,,False,2018-12-08,2023-01-01,2999-12-31
3316822,2,2023-01-01,,,False,2018-02-09,2023-01-01,2999-12-31
4149247,3,2023-01-01,,,False,2018-05-07,2023-01-01,2999-12-31
6500946,5,2023-01-01,,,False,2019-11-02,2023-01-01,2999-12-31
3249628,2,2023-01-01,,,False,2019-01-22,2023-01-01,2999-12-31
8268229,8,2023-01-01,,,False,2019-10-12,2023-01-01,2999-12-31
6536417,5,2023-01-01,,,False,2019-03-23,2023-01-01,2999-12-31
4647547,3,2023-01-01,,,False,2018-11-09,2023-01-01,2999-12-31
6753631,5,2023-01-01,,,False,2019-11-29,2023-01-01,2999-12-31
5551685,4,2023-01-01,,,False,2019-03-28,2023-01-01,2999-12-31
6668459,5,2023-01-01,,,False,2019-05-04,2023-01-01,2999-12-31
4167258,3,2023-01-01,,,False,2019-06-14,2023-01-01,2999-12-31
4751617,3,2023-01-01,,,False,2019-12-27,2023-01-01,2999-12-31
4944186,3,2023-01-01,,,False,2019-05-29,2023-01-01,2999-12-31
3606961,2,2023-01-01,,,False,2018-10-19,2023-01-01,2999-12-31
6694915,5,2023-01-01,,,False,2019-08-01,2023-01-01,2999-12-31
8507374,8,2023-01-01,,,False,2018-10-27,2023-01-01,2999-12-31
3625883,2,2023-01-01,,,False,2018-05-28,2023-01-01,2999-12-31
5575612,4,2023-01-01,,,False,2018-09-26,2023-01-01,2999-12-31
2952483,1,2023-01-01,,,False,2018-07-15,2023-01-01,2999-12-31
5523805,4,2023-01-01,,,False,2018-04-30,2023-01-01,2999-12-31
8892862,8,2023-01-01,,,False,2019-07-19,2023-01-01,2999-12-31
8138613,8,2023-01-01,,,False,2018-06-01,2023-01-01,2999-12-31
6498180,5,2023-01-01,,,False,2019-02-27,2023-01-01,2999-12-31
8824043,8,2023-01-01,,,False,2018-09-30,2023-01-01,2999-12-31
8650517,8,2023-01-01,,,False,2019-02-18,2023-01-01,2999-12-31
4610799,3,2023-01-01,,,False,2019-02-14,2023-01-01,2999-12-31
3985074,2,2023-01-01,,,False,2018-08-25,2023-01-01,2999-12-31
8553929,8,2023-01-01,,,False,2019-06-11,2023-01-01,2999-12-31
7333791,7,2023-01-01,,,False,2019-04-17,2023-01-01,2999-12-31
3712543,2,2023-01-01,,,False,2019-04-12,2023-01-01,2999-12-31
3823153,2,2023-01-01,,,False,2018-06-04,2023-01-01,2999-12-31
3559666,2,2023-01-01,,,False,2018-08-01,2023-01-01,2999-12-31
5070664,4,2023-01-01,,,False,2018-11-04,2023-01-01,2999-12-31
7071711,7,2023-01-01,,,False,2018-07-25,2023-01-01,2999-12-31
2505587,1,2023-01-01,,,False,2019-08-04,2023-01-01,2999-12-31
2383714,1,2023-01-01,,,False,2019-10-25,2023-01-01,2999-12-31
5055393,4,2023-01-01,,,False,2019-02-02,2023-01-01,2999-12-31
4903785,3,2023-01-01,,,False,2018-02-23,2023-01-01,2999-12-31
7757196,7,2023-01-01,,,False,2019-04-12,2023-01-01,2999-12-31
6805484,5,2023-01-01,,,False,2018-10-16,2023-01-01,2999-12-31
4070893,3,2023-01-01,,,False,2019-10-28,2023-01-01,2999-12-31
4190096,3,2023-01-01,,,False,2018-12-23,2023-01-01,2999-12-31
7486108,7,2023-01-01,,,False,2018-10-14,2023-01-01,2999-12-31
8514234,8,2023-01-01,,,False,2019-01-20,2023-01-01,2999-12-31
3821586,2,2023-01-01,,,False,2019-12-03,2023-01-01,2999-12-31
8002371,8,2023-01-01,,,False,2019-04-10,2023-01-01,2999-12-31
3942650,2,2023-01-01,,,False,2018-03-30,2023-01-01,2999-12-31
4906794,3,2023-01-01,,,False,2019-05-23,2023-01-01,2999-12-31
6470899,5,2023-01-01,,,False,2019-04-19,2023-01-01,2999-12-31
4079425,3,2023-01-01,,,False,2019-12-06,2023-01-01,2999-12-31
7759462,7,2023-01-01,,,False,2018-09-01,2023-01-01,2999-12-31
5877538,4,2023-01-01,,,False,2018-03-28,2023-01-01,2999-12-31
5720907,4,2023-01-01,,,False,2019-04-20,2023-01-01,2999-12-31
5746175,4,2023-01-01,,,False,2018-10-10,2023-01-01,2999-12-31
7918366,7,2023-01-01,,,False,2019-10-23,2023-01-01,2999-12-31
8422761,8,2023-01-01,,,False,2019-08-17,2023-01-01,2999-12-31
7045303,7,2023-01-01,,,False,2018-07-19,2023-01-01,2999-12-31
5565230,4,2023-01-01,,,False,2018-05-09,2023-01-01,2999-12-31
2656956,1,2023-01-01,,,False,2018-09-04,2023-01-01,2999-12-31
3360941,2,2023-01-01,,,False,2018-02-07,2023-01-01,2999-12-31
5300699,4,2023-01-01,,,False,2019-04-06,2023-01-01,2999-12-31
6229414,5,2023-01-01,,,False,2019-09-27,2023-01-01,2999-12-31
7948882,7,2023-01-01,,,False,2019-05-03,2023-01-01,2999-12-31
4480801,3,2023-01-01,,,False,2019-04-28,2023-01-01,2999-12-31
2600382,1,2023-01-01,,,False,2019-10-11,2023-01-01,2999-12-31
3831487,2,2023-01-01,,,False,2019-06-14,2023-01-01,2999-12-31
7901882,7,2023-01-01,,,False,2019-01-01,2023-01-01,2999-12-31
7813689,7,2023-01-01,,,False,2019-04-11,2023-01-01,2999-12-31
7643098,7,2023-01-01,,,False,2018-07-29,2023-01-01,2999-12-31
6716075,5,2023-01-01,,,False,2018-04-28,2023-01-01,2999-12-31
8389851,8,2023-01-01,,,False,2018-05-04,2023-01-01,2999-12-31
8553831,8,2023-01-01,,,False,2019-01-20,2023-01-01,2999-12-31
4881419,3,2023-01-01,,,False,2018-11-25,2023-01-01,2999-12-31
5411647,4,2023-01-01,,,False,2018-11-26,2023-01-01,2999-12-31
4540285,3,2023-01-01,,,False,2018-10-20,2023-01-01,2999-12-31
4728098,3,2023-01-01,,,False,2019-03-27,2023-01-01,2999-12-31
8012872,8,2023-01-01,,,False,2019-02-21,2023-01-01,2999-12-31
2032012,1,2023-01-01,,,False,2019-10-14,2023-01-01,2999-12-31
6476032,5,2023-01-01,,,False,2019-11-22,2023-01-01,2999-12-31
2659652,1,2023-01-01,,,False,2018-09-30,2023-01-01,2999-12-31
2510086,1,2023-01-01,,,False,2018-12-01,2023-01-01,2999-12-31
5560415,4,2023-01-01,,,False,2020-01-09,2023-01-01,2999-12-31
8962329,8,2023-01-01,,,False,2019-07-05,2023-01-01,2999-12-31
2144465,1,2023-01-01,,,False,2018-03-08,2023-01-01,2999-12-31
2797016,1,2023-01-01,,,False,2019-01-26,2023-01-01,2999-12-31
3776180,2,2023-01-01,,,False,2018-12-26,2023-01-01,2999-12-31
4044886,3,2023-01-01,,,False,2018-08-26,2023-01-01,2999-12-31
3593375,2,2023-01-01,,,False,2019-09-14,2023-01-01,2999-12-31
8583774,8,2023-01-01,,,False,2020-01-10,2023-01-01,2999-12-31
4253014,3,2023-01-01,,,False,2018-02-13,2023-01-01,2999-12-31
5798346,4,2023-01-01,,,False,2019-06-20,2023-01-01,2999-12-31
7797877,7,2023-01-01,,,False,2018-03-23,2023-01-01,2999-12-31
7193710,7,2023-01-01,,,False,2019-05-13,2023-01-01,2999-12-31
4765149,3,2023-01-01,,,False,2018-05-06,2023-01-01,2999-12-31
2978938,1,2023-01-01,,,False,2018-11-14,2023-01-01,2999-12-31
7913315,7,2023-01-01,,,False,2018-03-22,2023-01-01,2999-12-31
7319925,7,2023-01-01,,,False,2019-08-21,2023-01-01,2999-12-31
6027323,5,2023-01-01,,,False,2018-05-29,2023-01-01,2999-12-31
3683553,2,2023-01-01,,,False,2019-10-23,2023-01-01,2999-12-31
2335920,1,2023-01-01,,,False,2019-03-15,2023-01-01,2999-12-31
8157252,8,2023-01-01,,,False,2019-09-23,2023-01-01,2999-12-31
2715092,1,2023-01-01,,,False,2018-02-03,2023-01-01,2999-12-31
4605874,3,2023-01-01,,,False,2018-12-29,2023-01-01,2999-12-31
6656232,5,2023-01-01,,,False,2018-11-12,2023-01-01,2999-12-31
6036676,5,2023-01-01,,,False,2019-09-23,2023-01-01,2999-12-31
4164168,3,2023-01-01,,,False,2019-09-12,2023-01-01,2999-12-31
2393760,1,2023-01-01,,,False,2019-02-17,2023-01-01,2999-12-31
5086399,4,2023-01-01,,,False,2018-03-03,2023-01-01,2999-12-31
4838039,3,2023-01-01,,,False,2018-03-04,2023-01-01,2999-12-31
2621797,1,2023-01-01,,,False,2019-07-22,2023-01-01,2999-12-31
6691614,5,2023-01-01,,,False,2018-01-29,2023-01-01,2999-12-31
7040975,7,2023-01-01,,,False,2019-01-22,2023-01-01,2999-12-31
5860901,4,2023-01-01,,,False,2018-11-09,2023-01-01,2999-12-31
4785160,3,2023-01-01,,,False,2019-10-20,2023-01-01,2999-12-31
7697128,7,2023-01-01,,,False,2019-12-10,2023-01-01,2999-12-31
6627054,5,2023-01-01,,,False,2018-07-27,2023-01-01,2999-12-31
5227032,4,2023-01-01,,,False,2019-12-01,2023-01-01,2999-12-31
7550143,7,2023-01-01,,,False,2018-04-17,2023-01-01,2999-12-31
7081672,7,2023-01-01,,,False,2018-08-14,2023-01-01,2999-12-31
7296175,7,2023-01-01,,,False,2018-05-12,2023-01-01,2999-12-31
8232482,8,2023-01-01,,,False,2019-12-25,2023-01-01,2999-12-31
7032061,7,2023-01-01,,,False,2018-08-28,2023-01-01,2999-12-31
7294885,7,2023-01-01,,,False,2019-05-25,2023-01-01,2999-12-31
7024235,7,2023-01-01,,,False,2018-05-13,2023-01-01,2999-12-31
6243735,5,2023-01-01,,,False,2019-01-03,2023-01-01,2999-12-31
8246194,8,2023-01-01,,,False,2019-09-23,2023-01-01,2999-12-31
6971542,5,2023-01-01,,,False,2019-11-10,2023-01-01,2999-12-31
5933481,4,2023-01-01,,,False,2018-05-14,2023-01-01,2999-12-31
2755615,1,2023-01-01,,,False,2019-09-06,2023-01-01,2999-12-31
4197152,3,2023-01-01,,,False,2018-06-12,2023-01-01,2999-12-31
7021014,7,2023-01-01,,,False,2019-06-29,2023-01-01,2999-12-31
2962081,1,2023-01-01,,,False,2018-10-28,2023-01-01,2999-12-31
2542015,1,2023-01-01,,,False,2019-08-01,2023-01-01,2999-12-31
3431162,2,2023-01-01,,,False,2018-04-11,2023-01-01,2999-12-31
3654886,2,2023-01-01,,,False,2018-04-29,2023-01-01,2999-12-31
5725405,4,2023-01-01,,,False,2019-08-12,2023-01-01,2999-12-31
6700660,5,2023-01-01,,,False,2018-06-23,2023-01-01,2999-12-31
7311120,7,2023-01-01,,,False,2018-07-08,2023-01-01,2999-12-31
3206012,2,2023-01-01,,,False,2018-04-01,2023-01-01,2999-12-31
7452543,7,2023-01-01,,,False,2019-07-12,2023-01-01,2999-12-31
2182559,1,2023-01-01,,,False,2019-04-09,2023-01-01,2999-12-31
6757021,5,2023-01-01,,,False,2018-06-11,2023-01-01,2999-12-31
5163853,4,2023-01-01,,,False,2019-05-13,2023-01-01,2999-12-31
2147789,1,2023-01-01,,,False,2020-01-06,2023-01-01,2999-12-31
6193888,5,2023-01-01,,,False,2019-02-06,2023-01-01,2999-12-31
6319992,5,2023-01-01,,,False,2018-08-21,2023-01-01,2999-12-31
5956025,4,2023-01-01,,,False,2018-02-07,2023-01-01,2999-12-31
7878524,7,2023-01-01,,,False,2018-10-16,2023-01-01,2999-12-31
3293170,2,2023-01-01,,,False,2018-07-20,2023-01-01,2999-12-31
5996623,4,2023-01-01,,,False,2018-08-11,2023-01-01,2999-12-31
6381390,5,2023-01-01,,,False,2019-06-21,2023-01-01,2999-12-31
6508078,5,2023-01-01,,,False,2018-02-14,2023-01-01,2999-12-31
4355401,3,2023-01-01,,,False,2019-01-24,2023-01-01,2999-12-31
5991627,4,2023-01-01,,,False,2019-03-06,2023-01-01,2999-12-31
7366566,7,2023-01-01,,,False,2019-07-23,2023-01-01,2999-12-31
6088921,5,2023-01-01,,,False,2019-02-02,2023-01-01,2999-12-31
8356785,8,2023-01-01,,,False,2018-12-25,2023-01-01,2999-12-31
2269556,1,2023-01-01,,,False,2019-04-13,2023-01-01,2999-12-31
8116260,8,2023-01-01,,,False,2018-10-23,2023-01-01,2999-12-31
4239822,3,2023-01-01,,,False,2018-11-02,2023-01-01,2999-12-31
7935886,7,2023-01-01,,,False,2019-02-08,2023-01-01,2999-12-31
7934186,7,2023-01-01,,,False,2018-09-05,2023-01-01,2999-12-31
8719671,8,2023-01-01,,,False,2019-10-11,2023-01-01,2999-12-31
2048803,1,2023-01-01,,,False,2018-11-04,2023-01-01,2999-12-31
5610483,4,2023-01-01,,,False,2019-12-27,2023-01-01,2999-12-31
4184596,3,2023-01-01,,,False,2018-10-04,2023-01-01,2999-12-31
5407687,4,2023-01-01,,,False,2019-07-20,2023-01-01,2999-12-31
5308685,4,2023-01-01,,,False,2019-07-15,2023-01-01,2999-12-31
7597946,7,2023-01-01,,,False,2019-08-06,2023-01-01,2999-12-31
5528699,4,2023-01-01,,,False,2019-10-13,2023-01-01,2999-12-31
5985647,4,2023-01-01,,,False,2018-02-25,2023-01-01,2999-12-31
7403511,7,2023-01-01,,,False,2019-04-11,2023-01-01,2999-12-31
3423468,2,2023-01-01,,,False,2019-11-14,2023-01-01,2999-12-31
2705706,1,2023-01-01,,,False,2018-10-30,2023-01-01,2999-12-31
3817036,2,2023-01-01,,,False,2019-09-27,2023-01-01,2999-12-31
7869856,7,2023-01-01,,,False,2018-03-21,2023-01-01,2999-12-31
6585510,5,2023-01-01,,,False,2019-06-21,2023-01-01,2999-12-31
2777612,1,2023-01-01,,,False,2018-04-09,2023-01-01,2999-12-31
6495293,5,2023-01-01,,,False,2018-02-14,2023-01-01,2999-12-31
7186113,7,2023-01-01,,,False,2019-07-25,2023-01-01,2999-12-31
2608966,1,2023-01-01,,,False,2019-09-16,2023-01-01,2999-12-31
2752881,1,2023-01-01,,,False,2020-01-08,2023-01-01,2999-12-31
8574342,8,2023-01-01,,,False,2018-01-28,2023-01-01,2999-12-31
8228390,8,2023-01-01,,,False,2019-10-09,2023-01-01,2999-12-31
3285155,2,2023-01-01,,,False,2019-03-13,2023-01-01,2999-12-31
3819678,2,2023-01-01,,,False,2018-11-27,2023-01-01,2999-12-31
8804160,8,2023-01-01,,,False,2018-12-17,2023-01-01,2999-12-31
6838246,5,2023-01-01,,,False,2018-07-09,2023-01-01,2999-12-31
6853264,5,2023-01-01,,,False,2019-07-23,2023-01-01,2999-12-31
6230865,5,2023-01-01,,,False,2019-02-24,2023-01-01,2999-12-31
5206813,4,2023-01-01,,,False,2019-10-11,2023-01-01,2999-12-31
3631864,2,2023-01-01,,,False,2019-12-07,2023-01-01,2999-12-31
6314686,5,2023-01-01,,,False,2020-01-06,2023-01-01,2999-12-31
4362733,3,2023-01-01,,,False,2019-01-19,2023-01-01,2999-12-31
7686224,7,2023-01-01,,,False,2019-04-26,2023-01-01,2999-12-31
8404622,8,2023-01-01,,,False,2018-07-05,2023-01-01,2999-12-31
2407776,1,2023-01-01,,,False,2018-12-29,2023-01-01,2999-12-31
3952034,2,2023-01-01,,,False,2019-10-02,2023-01-01,2999-12-31
8048353,8,2023-01-01,,,False,2018-12-03,2023-01-01,2999-12-31
8161731,8,2023-01-01,,,False,2019-11-13,2023-01-01,2999-12-31
2794453,1,2023-01-01,,,False,2019-03-24,2023-01-01,2999-12-31
2029889,1,2023-01-01,,,False,2019-10-21,2023-01-01,2999-12-31
3751478,2,2023-01-01,,,False,2018-03-24,2023-01-01,2999-12-31
