"deal_rk","effective_from_date","effective_to_date","agreement_rk","account_rk","client_rk","department_rk","product_rk","product_name","deal_type_cd","deal_start_date","deal_name","deal_num","deal_sum","loan_holiday_type_cd","loan_holiday_start_date","loan_holiday_finish_date","loan_holiday_fact_finish_date","loan_holiday_finish_flg","loan_holiday_last_possible_date"
2527555,2023-01-01,2999-12-31,542139,3218149,194974,107,1725398,Кредит наличными со страховкой,"3",2021-01-11,Кредит наличными со страховкой,"390-545-867-217-959",5686932,"1",2023-01-01,,,false,2018-07-07
7466611,2023-01-01,2999-12-31,747139,3506696,114052,116,1136222,Кредит наличными со страховкой,"5",2020-01-17,Кредит наличными со страховкой,"151-356-513-155-966",854883,"7",2023-01-01,,,false,2019-12-05
3813528,2023-01-01,2999-12-31,638871,3421332,448208,128,1408016,Кредит наличными со страховкой,"6",2020-01-17,Кредит наличными со страховкой,"135-457-667-754-896",4932207,"2",2023-01-01,,,false,2018-08-25
4633827,2023-01-01,2999-12-31,809766,3058061,411913,79,1457614,Автокредит,"1",2022-01-06,Автокредит,"658-994-471-299-359",2350044,"3",2023-01-01,,,false,2018-10-25
8835864,2023-01-01,2999-12-31,938014,3654890,353703,36,1889479,Кредит наличными со страховкой,"4",2020-01-17,Кредит наличными со страховкой,"288-487-558-496-978",1967406,"8",2023-01-01,,,false,2018-06-03
8281578,2023-01-01,2999-12-31,879668,3415650,304676,112,1003754,Кредит наличными,"4",2021-07-10,Кредит наличными,"503-404-133-783-400",4771568,"8",2023-01-01,,,false,2018-08-02
6299773,2023-01-01,2999-12-31,747756,3874953,464900,49,1274938,Кредит наличными,"8",2021-07-10,Кредит наличными,"613-107-350-360-161",479222,"5",2023-01-01,,,false,2019-03-06
6127285,2023-01-01,2999-12-31,590218,3433606,423217,61,1576396,Ипотека,"8",2020-07-15,Ипотека,"604-194-798-233-717",2741323,"5",2023-01-01,,,false,2018-09-16
2282663,2023-01-01,2999-12-31,779633,3710268,146202,78,1098456,Кредит наличными со страховкой,"3",2022-01-06,Кредит наличными со страховкой,"285-200-217-648-811",2580079,"1",2023-01-01,,,false,2019-12-14
7116801,2023-01-01,2999-12-31,815173,3465435,117825,54,1904767,Кредит наличными,"5",2022-01-06,Кредит наличными,"733-485-512-766-915",1526005,"7",2023-01-01,,,false,2018-11-16
5741023,2023-01-01,2999-12-31,996954,3076623,208395,34,1227605,Автокредит,"2",2021-01-11,Автокредит,"410-956-846-632-338",3981171,"4",2023-01-01,,,false,2020-01-12
7095325,2023-01-01,2999-12-31,618545,3218205,353266,27,1527154,Ипотека,"5",2021-07-10,Ипотека,"201-299-493-817-636",1398034,"7",2023-01-01,,,false,2018-02-24
7361254,2023-01-01,2999-12-31,683427,3093941,258447,39,1377876,Автокредит,"5",2020-01-17,Автокредит,"724-149-358-722-995",3737377,"7",2023-01-01,,,false,2019-08-23
6046450,2023-01-01,2999-12-31,879557,3667808,127714,49,1055121,Кредит наличными со страховкой,"8",2020-01-17,Кредит наличными со страховкой,"413-499-453-141-429",727046,"5",2023-01-01,,,false,2019-06-01
3464129,2023-01-01,2999-12-31,591265,3643475,323812,16,1546972,Автокредит,"6",2021-07-10,Автокредит,"172-918-328-418-104",515831,"2",2023-01-01,,,false,2019-05-23
2017266,2023-01-01,2999-12-31,840839,3057773,408478,14,1645420,Ипотека,"3",2021-01-11,Ипотека,"855-479-255-212-590",1334972,"1",2023-01-01,,,false,2018-03-13
2314704,2023-01-01,2999-12-31,644243,3885169,498147,103,1386677,Кредит наличными,"3",2021-07-10,Кредит наличными,"930-317-640-165-989",3679717,"1",2023-01-01,,,false,2019-05-05
4745947,2023-01-01,2999-12-31,660346,3786071,393975,83,1732189,Кредит наличными со страховкой,"1",2021-01-11,Кредит наличными со страховкой,"828-431-803-915-334",3844701,"3",2023-01-01,,,false,2018-04-23
4094098,2023-01-01,2999-12-31,967505,3059319,406718,111,1040074,Кредит наличными,"1",2021-01-11,Кредит наличными,"588-443-149-116-834",4192678,"3",2023-01-01,,,false,2019-10-31
7163066,2023-01-01,2999-12-31,961899,3468439,318149,126,1055807,Ипотека,"5",2022-01-06,Ипотека,"358-776-247-244-233",2110877,"7",2023-01-01,,,false,2018-06-25
2171272,2023-01-01,2999-12-31,775744,3483598,496799,72,1103523,Кредит наличными,"3",2020-07-15,Кредит наличными,"651-211-765-602-417",709077,"1",2023-01-01,,,false,2018-09-06
3942370,2023-01-01,2999-12-31,767800,3887513,470671,91,1759501,Ипотека,"6",2020-07-15,Ипотека,"399-813-782-198-850",3252615,"2",2023-01-01,,,false,2018-05-17
2553691,2023-01-01,2999-12-31,642528,3812421,167979,63,1636311,Ипотека,"3",2022-01-06,Ипотека,"668-447-634-174-402",4372461,"1",2023-01-01,,,false,2019-06-01
4079027,2023-01-01,2999-12-31,773026,3187864,481675,78,1299873,Кредит наличными со страховкой,"1",2021-01-11,Кредит наличными со страховкой,"427-285-473-168-372",968760,"3",2023-01-01,,,false,2018-12-03
2640845,2023-01-01,2999-12-31,828607,3336375,452191,121,1856890,Автокредит,"3",2021-01-11,Автокредит,"516-325-492-687-161",4160115,"1",2023-01-01,,,false,2019-11-05
6590081,2023-01-01,2999-12-31,731146,3708304,317815,51,1745721,Автокредит,"8",2020-07-15,Автокредит,"580-239-922-975-830",2662900,"5",2023-01-01,,,false,2018-12-21
2069034,2023-01-01,2999-12-31,691676,3375400,102770,25,1090721,Кредит наличными,"3",2021-01-11,Кредит наличными,"847-926-561-653-673",1179144,"1",2023-01-01,,,false,2018-04-09
6767230,2023-01-01,2999-12-31,679913,3216601,343684,23,1354778,Автокредит,"8",2021-07-10,Автокредит,"420-877-130-566-936",2019237,"5",2023-01-01,,,false,2019-12-12
7253178,2023-01-01,2999-12-31,632066,3018110,215492,85,1522974,Автокредит,"5",2022-01-06,Автокредит,"794-579-848-602-382",5561948,"7",2023-01-01,,,false,2018-06-22
5885875,2023-01-01,2999-12-31,821584,3050250,336992,11,1307361,Автокредит,"2",2022-01-06,Автокредит,"131-285-470-524-626",873279,"4",2023-01-01,,,false,2019-03-18
8844819,2023-01-01,2999-12-31,663493,3095694,198235,39,1672806,Кредит наличными,"4",2020-01-17,Кредит наличными,"803-157-842-403-457",4454122,"8",2023-01-01,,,false,2018-10-11
6943171,2023-01-01,2999-12-31,839693,3579029,419505,73,1023947,Автокредит,"8",2021-07-10,Автокредит,"436-647-582-132-938",2776118,"5",2023-01-01,,,false,2019-06-16
7783187,2023-01-01,2999-12-31,607770,3880638,396546,30,1678306,Автокредит,"5",2021-07-10,Автокредит,"784-886-377-419-354",5327234,"7",2023-01-01,,,false,2019-04-16
6619483,2023-01-01,2999-12-31,616161,3358773,496250,127,1345573,Ипотека,"8",2020-07-15,Ипотека,"702-523-834-557-344",3678322,"5",2023-01-01,,,false,2018-03-28
3504797,2023-01-01,2999-12-31,534492,3053875,424486,111,1209152,Автокредит,"6",2021-01-11,Автокредит,"739-508-547-930-628",2832171,"2",2023-01-01,,,false,2019-11-29
3794200,2023-01-01,2999-12-31,946352,3516754,479885,22,1079716,Автокредит,"6",2020-07-15,Автокредит,"155-670-682-259-891",1264282,"2",2023-01-01,,,false,2018-02-02
4990997,2023-01-01,2999-12-31,810537,3428222,220821,76,1060428,Кредит наличными,"1",2021-01-11,Кредит наличными,"705-123-167-974-807",4620615,"3",2023-01-01,,,false,2019-11-27
6882892,2023-01-01,2999-12-31,773154,3676148,412241,107,1075953,Кредит наличными со страховкой,"8",2021-07-10,Кредит наличными со страховкой,"467-762-621-453-344",2255233,"5",2023-01-01,,,false,2019-10-29
5062671,2023-01-01,2999-12-31,522775,3918975,445682,80,1877453,Ипотека,"2",2022-01-06,Ипотека,"284-861-685-221-837",3150589,"4",2023-01-01,,,false,2019-06-23
4318790,2023-01-01,2999-12-31,750885,3441206,379199,123,1241068,Кредит наличными,"1",2020-07-15,Кредит наличными,"116-376-578-511-393",1615589,"3",2023-01-01,,,false,2019-12-14
8249583,2023-01-01,2999-12-31,761915,3817292,366814,76,1526436,Кредит наличными со страховкой,"4",2021-01-11,Кредит наличными со страховкой,"715-252-888-606-614",2364791,"8",2023-01-01,,,false,2019-10-11
8229210,2023-01-01,2999-12-31,752189,3674545,492925,32,1199068,Кредит наличными со страховкой,"4",2021-01-11,Кредит наличными со страховкой,"964-819-654-306-336",3905836,"8",2023-01-01,,,false,2019-03-27
3527633,2023-01-01,2999-12-31,510433,3070396,347679,81,1683714,Кредит наличными со страховкой,"6",2021-01-11,Кредит наличными со страховкой,"115-396-367-481-327",4682307,"2",2023-01-01,,,false,2018-06-15
3808155,2023-01-01,2999-12-31,948144,3434436,347431,60,1029675,Кредит наличными со страховкой,"6",2021-07-10,Кредит наличными со страховкой,"409-967-751-113-253",5563767,"2",2023-01-01,,,false,2018-12-04
8003952,2023-01-01,2999-12-31,823806,3677052,158698,76,1018800,Автокредит,"4",2020-07-15,Автокредит,"698-322-938-607-747",4107061,"8",2023-01-01,,,false,2018-09-07
3702415,2023-01-01,2999-12-31,777358,3131190,348735,14,1302039,Автокредит,"6",2020-01-17,Автокредит,"595-266-719-992-294",646688,"2",2023-01-01,,,false,2018-02-02
2034385,2023-01-01,2999-12-31,916686,3622247,202842,125,1543812,Ипотека,"3",2022-01-06,Ипотека,"981-260-375-239-444",816377,"1",2023-01-01,,,false,2019-11-13
2650322,2023-01-01,2999-12-31,614156,3996319,485980,18,1313882,Кредит наличными,"3",2022-01-06,Кредит наличными,"415-457-398-959-579",1159591,"1",2023-01-01,,,false,2019-03-22
4255607,2023-01-01,2999-12-31,931111,3515515,439355,80,1088196,Автокредит,"1",2021-07-10,Автокредит,"443-374-443-698-469",3421329,"3",2023-01-01,,,false,2020-01-05
5607916,2023-01-01,2999-12-31,744141,3425834,404647,47,1261502,Кредит наличными со страховкой,"2",2020-07-15,Кредит наличными со страховкой,"266-849-463-241-449",498254,"4",2023-01-01,,,false,2018-05-30
4191741,2023-01-01,2999-12-31,769584,3728011,135367,89,1252286,Ипотека,"1",2022-01-06,Ипотека,"467-831-220-261-405",606316,"3",2023-01-01,,,false,2018-07-07
7604995,2023-01-01,2999-12-31,836895,3821726,429796,12,1553962,Кредит наличными,"5",2021-01-11,Кредит наличными,"236-263-245-332-944",1384178,"7",2023-01-01,,,false,2018-02-12
4168053,2023-01-01,2999-12-31,763555,3840849,339239,130,1933735,Автокредит,"1",2021-07-10,Автокредит,"501-135-620-330-599",4139031,"3",2023-01-01,,,false,2018-04-05
2330324,2023-01-01,2999-12-31,782138,3481090,424373,111,1874510,Кредит наличными,"3",2021-07-10,Кредит наличными,"695-139-290-737-521",2985289,"1",2023-01-01,,,false,2019-08-18
8151355,2023-01-01,2999-12-31,744573,3113147,139002,110,1112054,Ипотека,"4",2021-01-11,Ипотека,"231-953-243-492-495",4560079,"8",2023-01-01,,,false,2020-01-07
2933159,2023-01-01,2999-12-31,757816,3844014,441374,55,1807567,Кредит наличными,"3",2021-07-10,Кредит наличными,"716-312-981-519-899",5696820,"1",2023-01-01,,,false,2018-11-15
8282872,2023-01-01,2999-12-31,770379,3425366,155088,52,1241845,Кредит наличными со страховкой,"4",2021-01-11,Кредит наличными со страховкой,"374-966-930-329-449",1064521,"8",2023-01-01,,,false,2019-02-18
4023692,2023-01-01,2999-12-31,504576,3347285,416207,119,1176710,Кредит наличными,"1",2021-01-11,Кредит наличными,"467-336-135-224-898",5490437,"3",2023-01-01,,,false,2018-09-18
2962584,2023-01-01,2999-12-31,571629,3843524,221587,115,1154118,Кредит наличными со страховкой,"3",2021-01-11,Кредит наличными со страховкой,"277-221-911-350-860",5690815,"1",2023-01-01,,,false,2018-01-27
7334850,2023-01-01,2999-12-31,621195,3955219,247385,95,1280205,Автокредит,"5",2021-01-11,Автокредит,"360-151-793-978-407",1196046,"7",2023-01-01,,,false,2018-08-03
5561811,2023-01-01,2999-12-31,568838,3461810,151281,55,1699334,Кредит наличными со страховкой,"2",2020-01-17,Кредит наличными со страховкой,"552-168-907-356-285",4993709,"4",2023-01-01,,,false,2019-12-21
2492392,2023-01-01,2999-12-31,591043,3469494,184657,38,1523803,Ипотека,"3",2021-07-10,Ипотека,"320-188-323-223-329",5096280,"1",2023-01-01,,,false,2018-03-09
6337741,2023-01-01,2999-12-31,573597,3156061,470019,56,1127427,Кредит наличными со страховкой,"8",2020-07-15,Кредит наличными со страховкой,"129-362-501-243-427",4244295,"5",2023-01-01,,,false,2018-08-16
7397399,2023-01-01,2999-12-31,542806,3796621,285136,130,1555059,Ипотека,"5",2022-01-06,Ипотека,"235-533-503-555-772",2033136,"7",2023-01-01,,,false,2018-04-26
4713493,2023-01-01,2999-12-31,684465,3022322,473383,125,1497144,Кредит наличными со страховкой,"1",2021-01-11,Кредит наличными со страховкой,"224-790-481-171-565",5584787,"3",2023-01-01,,,false,2018-09-17
4247838,2023-01-01,2999-12-31,848300,3459005,122200,82,1111172,Автокредит,"1",2021-01-11,Автокредит,"982-377-355-138-292",4364337,"3",2023-01-01,,,false,2019-04-27
5018191,2023-01-01,2999-12-31,599246,3519960,339099,106,1017687,Автокредит,"2",2020-01-17,Автокредит,"527-754-966-692-824",3740090,"4",2023-01-01,,,false,2018-07-09
6303710,2023-01-01,2999-12-31,572344,3720576,283218,76,1240775,Кредит наличными со страховкой,"8",2021-07-10,Кредит наличными со страховкой,"537-220-605-842-384",5603007,"5",2023-01-01,,,false,2019-04-04
6393139,2023-01-01,2999-12-31,922802,3350190,474068,75,1922280,Автокредит,"8",2022-01-06,Автокредит,"559-802-591-425-243",3594219,"5",2023-01-01,,,false,2018-07-22
7972734,2023-01-01,2999-12-31,643624,3429454,479325,80,1444182,Кредит наличными со страховкой,"5",2021-07-10,Кредит наличными со страховкой,"458-875-244-870-183",3164652,"7",2023-01-01,,,false,2019-09-30
4317668,2023-01-01,2999-12-31,582894,3548130,330006,129,1705405,Ипотека,"1",2021-01-11,Ипотека,"230-229-408-694-820",4716562,"3",2023-01-01,,,false,2019-11-14
5189965,2023-01-01,2999-12-31,895118,3470281,260571,124,1350968,Кредит наличными,"2",2020-01-17,Кредит наличными,"869-717-440-315-183",4902419,"4",2023-01-01,,,false,2019-04-25
8811724,2023-01-01,2999-12-31,808470,3156660,332532,116,1013728,Кредит наличными,"4",2021-01-11,Кредит наличными,"903-993-132-524-273",5691196,"8",2023-01-01,,,false,2019-04-23
8538710,2023-01-01,2999-12-31,519333,3251174,202028,60,1839258,Кредит наличными со страховкой,"4",2021-07-10,Кредит наличными со страховкой,"140-658-370-755-143",5029931,"8",2023-01-01,,,false,2018-11-26
6632667,2023-01-01,2999-12-31,507997,3764700,318193,78,1548268,Кредит наличными,"8",2020-01-17,Кредит наличными,"127-537-669-193-528",3786676,"5",2023-01-01,,,false,2018-10-26
2325913,2023-01-01,2999-12-31,506507,3603627,380461,73,1014210,Кредит наличными,"3",2020-07-15,Кредит наличными,"332-784-386-999-748",748963,"1",2023-01-01,,,false,2019-09-30
8828749,2023-01-01,2999-12-31,597324,3017565,331477,31,1571767,Автокредит,"4",2020-07-15,Автокредит,"313-419-416-187-846",3064816,"8",2023-01-01,,,false,2019-03-03
