deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
4713493,224-790-481-171-565,Кредит наличными со страховкой,5584787.0,473383,3022322,684465,2021-01-11,125,1497144,1,2023-01-01,2999-12-31
4247838,982-377-355-138-292,Автокредит,4364337.0,122200,3459005,848300,2021-01-11,82,1111172,1,2023-01-01,2999-12-31
5018191,527-754-966-692-824,Автокредит,3740090.0,339099,3519960,599246,2020-01-17,106,1017687,2,2023-01-01,2999-12-31
6303710,537-220-605-842-384,Кредит наличными со страховкой,5603007.0,283218,3720576,572344,2021-07-10,76,1240775,8,2023-01-01,2999-12-31
6393139,559-802-591-425-243,Автокредит,3594219.0,474068,3350190,922802,2022-01-06,75,1922280,8,2023-01-01,2999-12-31
7972734,458-875-244-870-183,Кредит наличными со страховкой,3164652.0,479325,3429454,643624,2021-07-10,80,1444182,5,2023-01-01,2999-12-31
4317668,230-229-408-694-820,Ипотека,4716562.0,330006,3548130,582894,2021-01-11,129,1705405,1,2023-01-01,2999-12-31
5189965,869-717-440-315-183,Кредит наличными,4902419.0,260571,3470281,895118,2020-01-17,124,1350968,2,2023-01-01,2999-12-31
8811724,903-993-132-524-273,Кредит наличными,5691196.0,332532,3156660,808470,2021-01-11,116,1013728,4,2023-01-01,2999-12-31
8538710,140-658-370-755-143,Кредит наличными со страховкой,5029931.0,202028,3251174,519333,2021-07-10,60,1839258,4,2023-01-01,2999-12-31
6632667,127-537-669-193-528,Кредит наличными,3786676.0,318193,3764700,507997,2020-01-17,78,1548268,8,2023-01-01,2999-12-31
2325913,332-784-386-999-748,Кредит наличными,748963.0,380461,3603627,506507,2020-07-15,73,1014210,3,2023-01-01,2999-12-31
8828749,313-419-416-187-846,Автокредит,3064816.0,331477,3017565,597324,2020-07-15,31,1571767,4,2023-01-01,2999-12-31
3426208,361-851-771-282-655,Автокредит,3877885.0,258418,3159305,652528,2020-01-17,119,1543824,6,2023-01-01,2999-12-31
7399487,531-940-760-727-506,Автокредит,4008974.0,409701,3093023,944004,2020-01-17,124,1092342,5,2023-01-01,2999-12-31
8897600,312-451-464-978-848,Кредит наличными,2975693.0,464240,3764490,560296,2021-07-10,81,1377668,4,2023-01-01,2999-12-31
2633756,271-233-833-180-130,Ипотека,2300467.0,213402,3724909,927179,2021-07-10,90,1982797,3,2023-01-01,2999-12-31
3420202,759-362-326-515-475,Ипотека,1232510.0,261513,3462623,913235,2020-01-17,80,1860320,6,2023-01-01,2999-12-31
8653502,950-464-228-443-917,Ипотека,2988756.0,330152,3229702,625521,2021-01-11,33,1818074,4,2023-01-01,2999-12-31
3219132,932-680-435-541-280,Ипотека,4748722.0,271766,3004821,845719,2020-01-17,63,1645498,6,2023-01-01,2999-12-31
6121959,361-269-503-420-448,Автокредит,864205.0,492844,3854890,771706,2020-07-15,116,1487043,8,2023-01-01,2999-12-31
8351381,923-270-595-340-628,Ипотека,1839055.0,167470,3670103,610338,2021-01-11,70,1567286,4,2023-01-01,2999-12-31
6167382,638-905-128-834-906,Ипотека,1837633.0,289137,3864946,868844,2021-07-10,56,1627377,8,2023-01-01,2999-12-31
7936796,132-165-848-390-373,Ипотека,655638.0,299800,3252849,940921,2022-01-06,52,1853160,5,2023-01-01,2999-12-31
5091979,206-862-565-672-384,Ипотека,1701226.0,240675,3964797,961072,2021-07-10,108,1127037,2,2023-01-01,2999-12-31
5521020,642-319-489-782-717,Автокредит,5560507.0,254065,3206459,888678,2021-07-10,88,1445740,2,2023-01-01,2999-12-31
2049067,731-561-850-445-559,Кредит наличными со страховкой,5434199.0,413029,3288806,518883,2021-01-11,25,1553220,3,2023-01-01,2999-12-31
8995654,782-268-778-648-204,Автокредит,3460895.0,275894,3436659,880516,2021-01-11,39,1206086,4,2023-01-01,2999-12-31
7936630,420-743-574-582-259,Автокредит,4973426.0,186539,3376486,900789,2020-01-17,15,1413518,5,2023-01-01,2999-12-31
4739745,964-370-459-885-234,Автокредит,599451.0,472597,3872452,592953,2020-01-17,96,1207456,1,2023-01-01,2999-12-31
8862553,439-971-109-594-554,Кредит наличными со страховкой,1432664.0,266666,3813572,837057,2020-07-15,68,1606912,4,2023-01-01,2999-12-31
6975038,491-775-495-532-218,Ипотека,3434067.0,353679,3451890,514033,2020-07-15,119,1298898,8,2023-01-01,2999-12-31
2310841,643-962-399-563-466,Кредит наличными,3310744.0,254234,3248271,836952,2021-01-11,116,1746110,3,2023-01-01,2999-12-31
7545589,150-905-524-771-677,Кредит наличными,3766203.0,227238,3774349,769561,2020-07-15,25,1773892,5,2023-01-01,2999-12-31
2528506,466-435-498-315-526,Автокредит,2406581.0,428184,3005667,601114,2022-01-06,68,1958481,3,2023-01-01,2999-12-31
4844175,287-209-785-807-358,Кредит наличными,5268734.0,422145,3330212,871043,2020-01-17,75,1504781,1,2023-01-01,2999-12-31
5836542,657-514-453-260-511,Кредит наличными со страховкой,3902341.0,166362,3062480,622392,2021-01-11,125,1345341,2,2023-01-01,2999-12-31
6539898,354-718-806-180-748,Автокредит,5106805.0,145355,3820766,968909,2021-01-11,94,1269619,8,2023-01-01,2999-12-31
8529111,908-855-892-845-845,Кредит наличными со страховкой,2992440.0,204751,3618854,770100,2021-01-11,89,1214347,4,2023-01-01,2999-12-31
5788219,526-430-529-148-721,Кредит наличными,1404290.0,107585,3250301,995516,2020-07-15,84,1650370,2,2023-01-01,2999-12-31
4311719,948-301-296-680-461,Автокредит,1089829.0,458346,3796354,625878,2021-07-10,99,1922634,1,2023-01-01,2999-12-31
3507378,582-807-545-365-666,Кредит наличными со страховкой,3908604.0,225767,3658927,500899,2020-01-17,108,1793511,6,2023-01-01,2999-12-31
8464059,896-271-513-451-266,Кредит наличными со страховкой,3008562.0,426116,3204504,807866,2020-07-15,96,1051991,4,2023-01-01,2999-12-31
3620769,134-344-257-722-114,Ипотека,3505377.0,443049,3693695,657006,2020-07-15,129,1080754,6,2023-01-01,2999-12-31
6620588,567-680-237-753-238,Ипотека,2347439.0,103969,3257314,524655,2020-01-17,16,1682856,8,2023-01-01,2999-12-31
8691898,206-760-505-511-569,Ипотека,3207654.0,389089,3661283,863409,2020-07-15,48,1827658,4,2023-01-01,2999-12-31
4816887,312-172-570-359-409,Автокредит,4312087.0,472651,3861426,865389,2020-07-15,59,1100545,1,2023-01-01,2999-12-31
7417291,340-209-540-826-750,Автокредит,5421847.0,438898,3540906,820537,2022-01-06,69,1625090,5,2023-01-01,2999-12-31
4940249,485-646-493-761-975,Кредит наличными со страховкой,1794959.0,452898,3197961,527489,2022-01-06,54,1280497,1,2023-01-01,2999-12-31
2450878,920-368-456-255-166,Кредит наличными,4928578.0,108163,3299846,652565,2020-01-17,50,1807482,3,2023-01-01,2999-12-31
5925755,790-903-665-234-826,Кредит наличными со страховкой,4460406.0,487001,3697605,867572,2021-07-10,111,1094622,2,2023-01-01,2999-12-31
6868412,851-548-952-143-213,Кредит наличными,1972709.0,384407,3817452,863478,2020-07-15,30,1142065,8,2023-01-01,2999-12-31
5400046,947-268-591-763-121,Кредит наличными со страховкой,4506173.0,224117,3452369,726269,2020-01-17,54,1839713,2,2023-01-01,2999-12-31
3325296,105-885-568-808-201,Автокредит,2450984.0,267920,3723770,827326,2020-07-15,74,1521823,6,2023-01-01,2999-12-31
2882598,816-891-163-823-353,Кредит наличными со страховкой,5612454.0,331852,3779768,760288,2020-07-15,121,1489556,3,2023-01-01,2999-12-31
7448907,235-265-562-722-817,Кредит наличными со страховкой,1829150.0,470363,3110517,809844,2020-07-15,110,1778829,5,2023-01-01,2999-12-31
7818320,923-168-431-972-783,Кредит наличными,5526724.0,432837,3928664,810555,2020-01-17,40,1380989,5,2023-01-01,2999-12-31
2284613,989-522-603-401-585,Кредит наличными со страховкой,3056620.0,432004,3167562,775534,2022-01-06,39,1960166,3,2023-01-01,2999-12-31
2956368,568-177-495-859-332,Ипотека,1773120.0,390311,3868687,665737,2021-07-10,55,1325637,3,2023-01-01,2999-12-31
7305813,454-742-838-491-558,Кредит наличными со страховкой,1913114.0,375357,3911781,546706,2022-01-06,45,1179807,5,2023-01-01,2999-12-31
4055703,927-832-663-552-568,Ипотека,1173320.0,149669,3231918,880396,2020-07-15,25,1467710,1,2023-01-01,2999-12-31
3142106,228-241-797-579-519,Ипотека,5107337.0,321932,3331034,558382,2021-07-10,106,1016361,6,2023-01-01,2999-12-31
6625457,899-593-292-423-921,Кредит наличными,2628113.0,472966,3839083,592273,2022-01-06,14,1813137,8,2023-01-01,2999-12-31
3068369,395-630-134-957-830,Кредит наличными,2340805.0,109659,3926630,678931,2020-01-17,74,1605467,6,2023-01-01,2999-12-31
3938863,479-660-491-963-989,Автокредит,4415664.0,182777,3917500,780988,2022-01-06,55,1121438,6,2023-01-01,2999-12-31
8652546,533-777-997-919-985,Кредит наличными со страховкой,1378625.0,287393,3487370,510317,2022-01-06,130,1527932,4,2023-01-01,2999-12-31
7034657,778-728-898-659-571,Ипотека,4512039.0,487068,3139220,922658,2021-01-11,120,1971551,5,2023-01-01,2999-12-31
5633286,758-988-741-918-307,Ипотека,3135096.0,489959,3228322,907787,2020-01-17,88,1929062,2,2023-01-01,2999-12-31
6791768,189-692-125-797-808,Кредит наличными со страховкой,931112.0,345896,3685992,981367,2022-01-06,63,1312750,8,2023-01-01,2999-12-31
2236184,296-888-887-917-223,Автокредит,4666585.0,240811,3121217,745842,2021-01-11,49,1637696,3,2023-01-01,2999-12-31
6028551,411-799-499-136-435,Ипотека,691293.0,215101,3158082,685038,2020-07-15,64,1503740,8,2023-01-01,2999-12-31
6850502,780-340-704-491-836,Ипотека,3132360.0,422778,3053943,921153,2021-01-11,112,1769938,8,2023-01-01,2999-12-31
3396718,580-634-683-362-878,Кредит наличными со страховкой,4910329.0,181049,3820322,511507,2020-07-15,56,1307815,6,2023-01-01,2999-12-31
3161439,289-653-324-795-916,Ипотека,466128.0,241870,3412684,519040,2020-01-17,19,1678816,6,2023-01-01,2999-12-31
3128910,337-277-213-405-894,Кредит наличными со страховкой,3305616.0,372338,3904195,749069,2020-07-15,43,1768679,6,2023-01-01,2999-12-31
8979911,304-337-403-622-958,Ипотека,2590865.0,430366,3936666,685606,2021-01-11,130,1037866,4,2023-01-01,2999-12-31
6040107,644-325-232-732-238,Кредит наличными со страховкой,4720942.0,205764,3333061,924163,2020-07-15,81,1766553,8,2023-01-01,2999-12-31
4043776,443-312-183-115-135,Автокредит,2099152.0,393747,3261413,536008,2022-01-06,25,1924118,1,2023-01-01,2999-12-31
6517035,321-164-865-173-431,Автокредит,5612397.0,470773,3556846,630445,2020-07-15,101,1320934,8,2023-01-01,2999-12-31
5091180,673-314-683-759-161,Ипотека,5297576.0,242184,3373399,772680,2020-01-17,88,1558606,2,2023-01-01,2999-12-31
6729213,592-775-315-944-196,Ипотека,3109421.0,223924,3657568,753263,2020-07-15,118,1042079,8,2023-01-01,2999-12-31
8763957,169-573-198-384-488,Кредит наличными со страховкой,1843479.0,177067,3726052,677494,2021-01-11,97,1228374,4,2023-01-01,2999-12-31
8134657,114-638-218-983-708,Кредит наличными со страховкой,1536822.0,259021,3564324,719973,2021-07-10,130,1237660,4,2023-01-01,2999-12-31
3267616,974-771-187-739-115,Автокредит,4234913.0,488072,3062838,810048,2021-01-11,58,1244817,6,2023-01-01,2999-12-31
8354101,907-837-768-659-943,Кредит наличными со страховкой,2879130.0,391800,3630341,872334,2020-01-17,48,1839214,4,2023-01-01,2999-12-31
3692710,311-556-180-380-808,Автокредит,2013363.0,163154,3287259,804000,2021-07-10,79,1249782,6,2023-01-01,2999-12-31
5144870,350-384-462-521-625,Кредит наличными со страховкой,3138818.0,369414,3422503,731483,2022-01-06,100,1867061,2,2023-01-01,2999-12-31
5926772,390-863-153-232-817,Кредит наличными со страховкой,5353271.0,267313,3351340,880309,2020-07-15,66,1910555,2,2023-01-01,2999-12-31
4804929,292-699-481-567-523,Кредит наличными,4928597.0,321929,3323128,672115,2022-01-06,20,1528135,1,2023-01-01,2999-12-31
6138972,383-974-546-155-549,Автокредит,4412286.0,262855,3621015,556061,2020-01-17,22,1829162,8,2023-01-01,2999-12-31
2949968,907-167-597-155-496,Кредит наличными со страховкой,746733.0,125750,3165293,689305,2020-07-15,37,1686798,3,2023-01-01,2999-12-31
4312309,295-178-847-276-884,Ипотека,2177339.0,358876,3740440,842314,2021-07-10,50,1645022,1,2023-01-01,2999-12-31
3855565,983-633-916-961-890,Автокредит,3782393.0,363333,3767969,754253,2022-01-06,74,1158779,6,2023-01-01,2999-12-31
8616610,207-385-585-628-852,Кредит наличными со страховкой,5391665.0,442563,3202230,672495,2022-01-06,114,1884511,4,2023-01-01,2999-12-31
5212087,701-121-376-608-499,Кредит наличными со страховкой,2862559.0,197422,3424354,656200,2022-01-06,15,1850779,2,2023-01-01,2999-12-31
5867408,403-274-620-780-562,Ипотека,2631386.0,361488,3625911,649047,2021-01-11,117,1638181,2,2023-01-01,2999-12-31
2564524,162-404-337-114-791,Автокредит,5637535.0,169464,3205704,791126,2020-07-15,14,1711565,3,2023-01-01,2999-12-31
5850767,425-866-834-279-331,Кредит наличными со страховкой,942069.0,205765,3158479,771057,2020-07-15,123,1191956,2,2023-01-01,2999-12-31
6000979,758-763-213-196-329,Ипотека,4914211.0,331989,3366994,563435,2020-01-17,89,1508600,8,2023-01-01,2999-12-31
3571009,138-124-759-481-979,Автокредит,2614930.0,313737,3400599,549433,2020-07-15,113,1264886,6,2023-01-01,2999-12-31
4457153,904-461-944-347-163,Автокредит,3328898.0,373658,3249628,783237,2022-01-06,106,1665075,1,2023-01-01,2999-12-31
3404451,525-883-406-121-185,Автокредит,5194578.0,257987,3011645,601353,2021-01-11,31,1530830,6,2023-01-01,2999-12-31
2404439,161-671-393-710-183,Кредит наличными со страховкой,1755372.0,260964,3791843,802082,2022-01-06,65,1120320,3,2023-01-01,2999-12-31
2158498,933-648-110-282-367,Ипотека,2357660.0,210439,3158130,800476,2022-01-06,101,1793995,3,2023-01-01,2999-12-31
3202953,855-274-407-456-824,Ипотека,1361261.0,424425,3983446,541048,2021-01-11,24,1606692,6,2023-01-01,2999-12-31
3691517,267-238-716-202-889,Ипотека,3148772.0,322231,3236773,810174,2020-07-15,106,1418293,6,2023-01-01,2999-12-31
4729471,935-607-872-477-195,Кредит наличными со страховкой,2014018.0,397990,3838292,667113,2020-01-17,57,1835853,1,2023-01-01,2999-12-31
3726421,232-180-761-678-829,Ипотека,2361952.0,496489,3618508,510583,2022-01-06,33,1982060,6,2023-01-01,2999-12-31
6875122,259-446-935-557-920,Кредит наличными,4196612.0,349012,3451342,524062,2020-01-17,111,1973415,8,2023-01-01,2999-12-31
4103863,544-166-709-940-147,Кредит наличными,1019167.0,148998,3610804,668681,2021-07-10,86,1782847,1,2023-01-01,2999-12-31
2368787,690-597-797-361-928,Ипотека,2024939.0,200699,3337136,917016,2020-01-17,22,1676225,3,2023-01-01,2999-12-31
3423032,182-557-561-322-114,Автокредит,4251669.0,397403,3674441,780471,2021-07-10,29,1813295,6,2023-01-01,2999-12-31
6026793,265-169-685-546-439,Автокредит,3549503.0,292812,3341077,985074,2020-07-15,87,1975970,8,2023-01-01,2999-12-31
4785038,808-800-698-456-916,Ипотека,3578581.0,263341,3014864,503127,2020-01-17,83,1498168,1,2023-01-01,2999-12-31
3905019,455-816-297-637-122,Кредит наличными,3183471.0,227039,3786074,877818,2021-01-11,59,1456747,6,2023-01-01,2999-12-31
2329965,186-252-496-834-703,Кредит наличными,1880659.0,208281,3054493,563558,2021-07-10,69,1542918,3,2023-01-01,2999-12-31
7005421,194-690-218-446-804,Кредит наличными,3424406.0,490249,3272904,626367,2021-07-10,47,1906564,5,2023-01-01,2999-12-31
3625628,466-591-480-832-306,Кредит наличными со страховкой,3750731.0,443802,3318661,818044,2022-01-06,103,1555562,6,2023-01-01,2999-12-31
7504959,893-669-240-444-750,Ипотека,980614.0,429461,3238457,873224,2020-07-15,120,1521334,5,2023-01-01,2999-12-31
5735047,528-529-295-476-539,Ипотека,1182998.0,446283,3247223,741428,2020-01-17,17,1342369,2,2023-01-01,2999-12-31
8989647,628-437-771-104-714,Автокредит,3391864.0,108982,3508231,755847,2022-01-06,45,1574682,4,2023-01-01,2999-12-31
