"account_rk","currency_name","department_rk","effective_date","account_in_sum","account_out_sum"
2046359,RUB,102,2023-01-17,144249,177221
2046359,RUB,102,2023-01-18,177221,199919
2046359,RUB,102,2023-01-19,199919,250123
2046359,RUB,102,2023-01-20,250123,312802
2046359,RUB,102,2023-01-21,312802,382307
2046359,RUB,102,2023-01-22,382307,451337
2047019,EUR,74,2023-01-10,0,8643
2047019,EUR,74,2023-01-11,8643,79851
2047019,EUR,74,2023-01-12,79851,128693
2047019,EUR,74,2023-01-13,128693,177566
2047019,EUR,74,2023-01-14,177566,238112
2047019,EUR,74,2023-01-15,238112,272703
2047019,EUR,74,2023-01-16,272703,311257
2047019,EUR,74,2023-01-17,311257,326232
2047019,EUR,74,2023-01-18,326232,366683
2048204,KZT,11,2023-01-18,0,73587
2048204,KZT,11,2023-01-19,73587,84394
2048204,KZT,11,2023-01-20,84394,126664
2048204,KZT,11,2023-01-21,126664,137777
2048204,KZT,11,2023-01-22,137777,185160
2048204,KZT,11,2023-01-23,185160,256400
2048204,KZT,11,2023-01-24,256400,322281
2048204,KZT,11,2023-01-25,322281,393461
2048204,KZT,11,2023-01-26,393461,441876
2048204,KZT,11,2023-01-27,441876,482547
2048204,KZT,11,2023-01-28,482547,494808
2048204,KZT,11,2023-01-29,494808,526679
2048204,KZT,11,2023-01-30,526679,581930
2048204,KZT,11,2023-01-31,581930,641401
2048204,KZT,11,2023-02-01,641401,706122
2049219,RUB,33,2023-01-07,0,44262
2049219,RUB,33,2023-01-08,44262,78864
2049219,RUB,33,2023-01-09,78864,135725
2049219,RUB,33,2023-01-10,135725,136324
2049219,RUB,33,2023-01-11,136324,182098
2049219,RUB,33,2023-01-12,182098,193235
2049219,RUB,33,2023-01-13,193235,230126
2049219,RUB,33,2023-01-14,230126,281685
2049219,RUB,33,2023-01-15,281685,317032
2049219,RUB,33,2023-01-16,317032,350823
2049219,RUB,33,2023-01-17,350823,384962
2049219,RUB,33,2023-01-18,384962,452322
2049219,RUB,33,2023-01-19,452322,487931
2049219,RUB,33,2023-01-20,487931,545850
2049219,RUB,33,2023-01-21,545850,608004
2051215,RUB,60,2023-01-26,0,46889
2051215,RUB,60,2023-01-27,46889,99294
2051215,RUB,60,2023-01-28,99294,105387
2055401,KZT,17,2023-01-29,0,59421
2055401,KZT,17,2023-01-30,59421,93153
2055401,KZT,17,2023-01-31,93153,161861
2055401,KZT,17,2023-02-01,161861,175513
2055401,KZT,17,2023-02-02,175513,182589
2055401,KZT,17,2023-02-03,182589,249646
2055419,KZT,46,2023-01-25,0,30304
2055419,KZT,46,2023-01-26,30304,62762
2055419,KZT,46,2023-01-27,62762,92455
2055419,KZT,46,2023-01-28,92455,114038
2055419,KZT,46,2023-01-29,114038,141691
2055419,KZT,46,2023-01-30,141691,172802
2055419,KZT,46,2023-01-31,172802,187061
2055419,KZT,46,2023-02-01,187061,227384
2055419,KZT,46,2023-02-02,227384,231939
2055807,EUR,77,2023-01-09,0,37481
2055807,EUR,77,2023-01-10,37481,44453
2055807,EUR,77,2023-01-11,44453,65468
2055807,EUR,77,2023-01-12,65468,110283
2055807,EUR,77,2023-01-13,110283,135347
2055807,EUR,77,2023-01-14,135347,204250
2055807,EUR,77,2023-01-15,204250,212381
2055807,EUR,77,2023-01-16,212381,245641
2055807,EUR,77,2023-01-17,245641,271623
2055807,EUR,77,2023-01-18,271623,317152
2055807,EUR,77,2023-01-19,317152,334236
2055807,EUR,77,2023-01-20,334236,362610
2055807,EUR,77,2023-01-21,362610,372061
2055807,EUR,77,2023-01-22,372061,379136
2055807,EUR,77,2023-01-23,379136,389996
2055807,EUR,77,2023-01-24,389996,457664
2055807,EUR,77,2023-01-25,457664,481344
2055807,EUR,77,2023-01-26,481344,495694
2056164,RUB,99,2023-01-11,0,58041
2056164,RUB,99,2023-01-12,58041,84330
2056164,RUB,99,2023-01-13,84330,123522
2057566,EUR,65,2023-01-07,0,60836
2057566,EUR,65,2023-01-08,60836,71224
2057566,EUR,65,2023-01-09,71224,112805
2058019,YEN,75,2023-01-25,0,8440
2058019,YEN,75,2023-01-26,8440,40598
2058019,YEN,75,2023-01-27,40598,74203
2058019,YEN,75,2023-01-28,74203,143530
2058019,YEN,75,2023-01-29,143530,207963
2058019,YEN,75,2023-01-30,207963,208147
2058019,YEN,75,2023-01-31,208147,239522
2058019,YEN,75,2023-02-01,239522,296632
2058019,YEN,75,2023-02-02,296632,303057
2058019,YEN,75,2023-02-03,303057,310944
2058019,YEN,75,2023-02-04,310944,319008
2058019,YEN,75,2023-02-05,319008,365986
2058535,RUB,94,2023-01-21,0,57431
2058535,RUB,94,2023-01-22,57431,122835
2058535,RUB,94,2023-01-23,122835,182047
2058535,RUB,94,2023-01-24,182047,183727
2058535,RUB,94,2023-01-25,183727,200661
2058535,RUB,94,2023-01-26,200661,259551
2058535,RUB,94,2023-01-27,259551,315647
2058535,RUB,94,2023-01-28,315647,342272
2058535,RUB,94,2023-01-29,342272,374859
2058535,RUB,94,2023-01-30,374859,417267
2058535,RUB,94,2023-01-31,417267,481762
2058535,RUB,94,2023-02-01,481762,493996
2058724,RUB,86,2023-01-19,0,19402
2058724,RUB,86,2023-01-20,19402,53431
2058724,RUB,86,2023-01-21,53431,120797
2058724,RUB,86,2023-01-22,120797,156054
2058724,RUB,86,2023-01-23,156054,195348
2058724,RUB,86,2023-01-24,195348,234510
2058724,RUB,86,2023-01-25,234510,271950
2058724,RUB,86,2023-01-26,271950,296765
2058724,RUB,86,2023-01-27,296765,359356
2058724,RUB,86,2023-01-28,359356,374943
2058724,RUB,86,2023-01-29,374943,379959
2058724,RUB,86,2023-01-30,379959,380126
2058724,RUB,86,2023-01-31,380126,397861
2058724,RUB,86,2023-02-01,397861,457304
2058724,RUB,86,2023-02-02,457304,472852
2058814,RUB,66,2023-01-15,0,58918
2058814,RUB,66,2023-01-16,58918,117122
2058814,RUB,66,2023-01-17,117122,137167
2059773,EUR,114,2023-01-08,0,72528
2059773,EUR,114,2023-01-09,72528,130165
2059773,EUR,114,2023-01-10,130165,188840
2060227,RUB,83,2023-01-27,0,15272
2060227,RUB,83,2023-01-28,15272,26864
2060227,RUB,83,2023-01-29,26864,92897
2060227,RUB,83,2023-01-30,92897,117182
2060227,RUB,83,2023-01-31,117182,142068
2060227,RUB,83,2023-02-01,142068,200209
2060389,RUB,36,2023-01-19,0,31447
2060389,RUB,36,2023-01-20,31447,73334
2060389,RUB,36,2023-01-21,73334,145252
2060389,RUB,36,2023-01-22,145252,161266
2060389,RUB,36,2023-01-23,161266,168113
2060389,RUB,36,2023-01-24,168113,221499
2060389,RUB,36,2023-01-25,221499,235280
2060389,RUB,36,2023-01-26,235280,275613
2060389,RUB,36,2023-01-27,275613,291080
2060389,RUB,36,2023-01-28,291080,344151
2060389,RUB,36,2023-01-29,344151,405177
2060389,RUB,36,2023-01-30,405177,460093
2060389,RUB,36,2023-01-31,460093,484516
2060389,RUB,36,2023-02-01,484516,501254
2060389,RUB,36,2023-02-02,501254,561542
2060389,RUB,36,2023-02-03,561542,598566
2060389,RUB,36,2023-02-04,598566,635819
2060389,RUB,36,2023-02-05,635819,656326
2060484,RUB,122,2023-01-10,0,50407
2060484,RUB,122,2023-01-11,50407,65835
2060484,RUB,122,2023-01-12,65835,103110
2060484,RUB,122,2023-01-13,103110,112173
2060484,RUB,122,2023-01-14,112173,163528
2060484,RUB,122,2023-01-15,163528,181623
2060484,RUB,122,2023-01-16,181623,189029
2060484,RUB,122,2023-01-17,189029,223959
2060484,RUB,122,2023-01-18,223959,230893
2060484,RUB,122,2023-01-19,230893,291672
2060484,RUB,122,2023-01-20,291672,296262
2060484,RUB,122,2023-01-21,296262,334288
2062475,EUR,15,2023-01-26,0,27552
2062475,EUR,15,2023-01-27,27552,92598
2062475,EUR,15,2023-01-28,92598,118044
2062475,EUR,15,2023-01-29,118044,157825
2062475,EUR,15,2023-01-30,157825,158477
2062475,EUR,15,2023-01-31,158477,180039
2062475,EUR,15,2023-02-01,180039,236466
2062475,EUR,15,2023-02-02,236466,248836
2062475,EUR,15,2023-02-03,248836,320943
2062475,EUR,15,2023-02-04,320943,386046
2062475,EUR,15,2023-02-05,386046,432808
2062475,EUR,15,2023-02-06,432808,488574
2062752,RUB,102,2023-01-26,0,39036
2062752,RUB,102,2023-01-27,39036,43999
2062752,RUB,102,2023-01-28,43999,71717
2062752,RUB,102,2023-01-29,71717,120846
2062752,RUB,102,2023-01-30,120846,192078
2062752,RUB,102,2023-01-31,192078,200731
2064409,YEN,63,2023-01-20,0,60867
2064409,YEN,63,2023-01-21,60867,82606
2064409,YEN,63,2023-01-22,82606,107246
2064409,YEN,63,2023-01-23,107246,142761
2064409,YEN,63,2023-01-24,142761,190094
2064409,YEN,63,2023-01-25,190094,216934
2064409,YEN,63,2023-01-26,216934,250855
2064409,YEN,63,2023-01-27,250855,292949
2064409,YEN,63,2023-01-28,292949,294545
2064409,YEN,63,2023-01-29,294545,304804
2064409,YEN,63,2023-01-30,304804,336042
2064409,YEN,63,2023-01-31,336042,339599
2064409,YEN,63,2023-02-01,339599,396885
2064409,YEN,63,2023-02-02,396885,469840
2064409,YEN,63,2023-02-03,469840,493231
2064409,YEN,63,2023-02-04,493231,494996
2064409,YEN,63,2023-02-05,494996,536512
2064409,YEN,63,2023-02-06,536512,543756
2072881,USD,78,2023-01-11,0,9631
2072881,USD,78,2023-01-12,9631,28960
2072881,USD,78,2023-01-13,28960,57282
2072881,USD,78,2023-01-14,57282,129040
2072881,USD,78,2023-01-15,129040,170369
2072881,USD,78,2023-01-16,170369,193774
2072881,USD,78,2023-01-17,193774,212259
2072881,USD,78,2023-01-18,212259,265670
2072881,USD,78,2023-01-19,265670,333445
2072881,USD,78,2023-01-20,333445,343139
2072881,USD,78,2023-01-21,343139,375575
2072881,USD,78,2023-01-22,375575,400378
2072881,USD,78,2023-01-23,400378,439052
2072881,USD,78,2023-01-24,439052,442842
2072881,USD,78,2023-01-25,442842,469750
2073117,RUB,46,2023-01-18,0,63081
2073117,RUB,46,2023-01-19,63081,64729
2073117,RUB,46,2023-01-20,64729,120329
2073117,RUB,46,2023-01-21,120329,148900
2073117,RUB,46,2023-01-22,148900,162047
2073117,RUB,46,2023-01-23,162047,193999
2073121,RUB,21,2023-01-22,0,68535
2073121,RUB,21,2023-01-23,68535,136801
2073121,RUB,21,2023-01-24,136801,143930
2073121,RUB,21,2023-01-25,143930,177860
2073121,RUB,21,2023-01-26,177860,244010
2073121,RUB,21,2023-01-27,244010,317016
2073121,RUB,21,2023-01-28,317016,339982
2073121,RUB,21,2023-01-29,339982,368887
2073121,RUB,21,2023-01-30,368887,405060
2073121,RUB,21,2023-01-31,405060,442653
2073121,RUB,21,2023-02-01,442653,484397
2073121,RUB,21,2023-02-02,484397,538640
2073543,KZT,65,2023-01-23,0,53728
2073543,KZT,65,2023-01-24,53728,79544
2073543,KZT,65,2023-01-25,79544,111253
2073543,KZT,65,2023-01-26,111253,123277
2073543,KZT,65,2023-01-27,123277,144457
2073543,KZT,65,2023-01-28,144457,182367
2075180,RUB,61,2023-01-17,0,47014
2075180,RUB,61,2023-01-18,47014,58352
2075180,RUB,61,2023-01-19,58352,127822
2075180,RUB,61,2023-01-20,127822,156673
2075180,RUB,61,2023-01-21,156673,192682
2075180,RUB,61,2023-01-22,192682,258470
2076524,RUB,24,2023-01-06,0,60914
2076524,RUB,24,2023-01-07,60914,95601
2076524,RUB,24,2023-01-08,95601,160989
2076524,RUB,24,2023-01-09,160989,217804
2076524,RUB,24,2023-01-10,217804,280471
2076524,RUB,24,2023-01-11,280471,313036
2076524,RUB,24,2023-01-12,313036,370311
2076524,RUB,24,2023-01-13,370311,384547
2076524,RUB,24,2023-01-14,384547,430775
2076524,RUB,24,2023-01-15,430775,484548
2076524,RUB,24,2023-01-16,484548,548730
2076524,RUB,24,2023-01-17,548730,607114
2076524,RUB,24,2023-01-18,607114,677551
2076524,RUB,24,2023-01-19,677551,733021
2076524,RUB,24,2023-01-20,733021,757086
2076524,RUB,24,2023-01-21,757086,763152
2076524,RUB,24,2023-01-22,763152,823777
2076524,RUB,24,2023-01-23,823777,880186
2076575,YEN,72,2023-01-14,0,37251
2076575,YEN,72,2023-01-15,37251,56579
2076575,YEN,72,2023-01-16,56579,90974
2076575,YEN,72,2023-01-17,90974,162366
2076575,YEN,72,2023-01-18,162366,216948
2076575,YEN,72,2023-01-19,216948,225778
2076575,YEN,72,2023-01-20,225778,235870
2076575,YEN,72,2023-01-21,235870,270578
2076575,YEN,72,2023-01-22,270578,299946
2076575,YEN,72,2023-01-23,299946,358233
2076575,YEN,72,2023-01-24,358233,427655
2076575,YEN,72,2023-01-25,427655,470347
2076785,RUB,30,2023-01-20,0,1681
2076785,RUB,30,2023-01-21,1681,40765
2076785,RUB,30,2023-01-22,40765,110337
2077441,RUB,80,2023-01-22,0,43439
2077441,RUB,80,2023-01-23,43439,74832
2077441,RUB,80,2023-01-24,74832,122373
2078046,KZT,78,2023-01-14,0,47744
2078046,KZT,78,2023-01-15,47744,95538
2078046,KZT,78,2023-01-16,95538,164723
2078046,KZT,78,2023-01-17,164723,204740
2078046,KZT,78,2023-01-18,204740,255400
2078046,KZT,78,2023-01-19,255400,305191
2078077,EUR,105,2023-01-17,0,37990
2078077,EUR,105,2023-01-18,37990,56994
2078077,EUR,105,2023-01-19,56994,62126
2078077,EUR,105,2023-01-20,62126,129034
2078077,EUR,105,2023-01-21,129034,148301
2078077,EUR,105,2023-01-22,148301,174905
2078077,EUR,105,2023-01-23,174905,187050
2078077,EUR,105,2023-01-24,187050,219203
2078077,EUR,105,2023-01-25,219203,262951
2078077,EUR,105,2023-01-26,262951,307579
2078077,EUR,105,2023-01-27,307579,346275
2078077,EUR,105,2023-01-28,346275,383039
2080447,RUB,21,2023-01-07,0,66229
2080447,RUB,21,2023-01-08,66229,113534
2080447,RUB,21,2023-01-09,113534,161556
2080447,RUB,21,2023-01-10,161556,163141
2080447,RUB,21,2023-01-11,163141,219824
2080447,RUB,21,2023-01-12,219824,279525
2080864,RUB,58,2023-01-15,0,15695
2080864,RUB,58,2023-01-16,15695,28647
2080864,RUB,58,2023-01-17,28647,91851
2080864,RUB,58,2023-01-18,91851,119791
2080864,RUB,58,2023-01-19,119791,156926
2080864,RUB,58,2023-01-20,156926,230813
2080864,RUB,58,2023-01-21,230813,287960
2080864,RUB,58,2023-01-22,287960,346392
2080864,RUB,58,2023-01-23,346392,367133
2080864,RUB,58,2023-01-24,367133,369619
2080864,RUB,58,2023-01-25,369619,433105
2080864,RUB,58,2023-01-26,433105,441008
2080864,RUB,58,2023-01-27,441008,466925
2080864,RUB,58,2023-01-28,466925,531112
2080864,RUB,58,2023-01-29,531112,582278
2084415,EUR,11,2023-01-29,0,59446
2084415,EUR,11,2023-01-30,59446,103547
2084415,EUR,11,2023-01-31,103547,119751
2084994,RUB,75,2023-01-11,0,28219
2084994,RUB,75,2023-01-12,28219,55043
2084994,RUB,75,2023-01-13,55043,66845
2084994,RUB,75,2023-01-14,66845,117788
2084994,RUB,75,2023-01-15,117788,181281
2084994,RUB,75,2023-01-16,181281,182172
2084994,RUB,75,2023-01-17,182172,216082
2084994,RUB,75,2023-01-18,216082,263063
2084994,RUB,75,2023-01-19,263063,332222
2084994,RUB,75,2023-01-20,332222,377710
2084994,RUB,75,2023-01-21,377710,418969
2084994,RUB,75,2023-01-22,418969,445683
2085000,USD,91,2023-01-07,0,25704
2085000,USD,91,2023-01-08,25704,33341
2085000,USD,91,2023-01-09,33341,61303
2085000,USD,91,2023-01-10,61303,120070
2085000,USD,91,2023-01-11,120070,152671
2085000,USD,91,2023-01-12,152671,172909
2085000,USD,91,2023-01-13,172909,221795
2085000,USD,91,2023-01-14,221795,277100
2085000,USD,91,2023-01-15,277100,320536
2085000,USD,91,2023-01-16,320536,369867
2085000,USD,91,2023-01-17,369867,405616
2085000,USD,91,2023-01-18,405616,468051
2087346,YEN,14,2023-01-27,0,56329
2087346,YEN,14,2023-01-28,56329,114618
2087346,YEN,14,2023-01-29,114618,124469
2087346,YEN,14,2023-01-30,124469,183703
2087346,YEN,14,2023-01-31,183703,194374
2087346,YEN,14,2023-02-01,194374,253079
2087346,YEN,14,2023-02-02,253079,276560
2087346,YEN,14,2023-02-03,276560,320757
2087346,YEN,14,2023-02-04,320757,391777
2087346,YEN,14,2023-02-05,391777,440379
2087346,YEN,14,2023-02-06,440379,492301
2087346,YEN,14,2023-02-07,492301,516883
2087346,YEN,14,2023-02-08,516883,542233
2087346,YEN,14,2023-02-09,542233,542950
2087346,YEN,14,2023-02-10,542950,590225
2087346,YEN,14,2023-02-11,590225,594179
2087346,YEN,14,2023-02-12,594179,596983
2087346,YEN,14,2023-02-13,596983,621916
2087997,EUR,82,2023-01-26,0,16823
2087997,EUR,82,2023-01-27,16823,34207
2087997,EUR,82,2023-01-28,34207,53367
2087997,EUR,82,2023-01-29,53367,82065
2087997,EUR,82,2023-01-30,82065,152297
2087997,EUR,82,2023-01-31,152297,168518
2087997,EUR,82,2023-02-01,168518,169503
2087997,EUR,82,2023-02-02,169503,236930
2087997,EUR,82,2023-02-03,236930,274684
2088390,RUB,30,2023-01-26,0,27534
2088390,RUB,30,2023-01-27,27534,64179
2088390,RUB,30,2023-01-28,64179,108559
2088390,RUB,30,2023-01-29,108559,158706
2088390,RUB,30,2023-01-30,158706,222790
2088390,RUB,30,2023-01-31,222790,227992
2088390,RUB,30,2023-02-01,227992,271034
2088390,RUB,30,2023-02-02,271034,274969
2088390,RUB,30,2023-02-03,274969,300737
2088390,RUB,30,2023-02-04,300737,352173
2088390,RUB,30,2023-02-05,352173,418545
2088390,RUB,30,2023-02-06,418545,492529
2091736,RUB,121,2023-01-28,0,38539
2091736,RUB,121,2023-01-29,38539,106317
2091736,RUB,121,2023-01-30,106317,169916
2091736,RUB,121,2023-01-31,169916,243661
2091736,RUB,121,2023-02-01,243661,278974
2091736,RUB,121,2023-02-02,278974,338888
2092094,RUB,103,2023-01-18,0,56191
2092094,RUB,103,2023-01-19,56191,108242
2092094,RUB,103,2023-01-20,108242,110218
2092094,RUB,103,2023-01-21,110218,166896
2092094,RUB,103,2023-01-22,166896,179563
2092094,RUB,103,2023-01-23,179563,202341
2092094,RUB,103,2023-01-24,202341,266446
2092094,RUB,103,2023-01-25,266446,340675
2092094,RUB,103,2023-01-26,340675,387459
2095516,RUB,49,2023-01-18,0,1675
2095516,RUB,49,2023-01-19,1675,31585
2095516,RUB,49,2023-01-20,31585,66180
2096404,RUB,105,2023-01-22,0,59789
2096404,RUB,105,2023-01-23,59789,82453
2096404,RUB,105,2023-01-24,82453,91985
2097703,RUB,90,2023-01-23,0,22094
2097703,RUB,90,2023-01-24,22094,46965
2097703,RUB,90,2023-01-25,46965,76622
2097703,RUB,90,2023-01-26,76622,125904
2097703,RUB,90,2023-01-27,125904,162262
2097703,RUB,90,2023-01-28,162262,185766
2097703,RUB,90,2023-01-29,185766,258439
2097703,RUB,90,2023-01-30,258439,289643
2097703,RUB,90,2023-01-31,289643,355759
2098573,USD,96,2023-01-23,0,37229
2098573,USD,96,2023-01-24,37229,83188
2098573,USD,96,2023-01-25,83188,141696
2098573,USD,96,2023-01-26,141696,152828
2098573,USD,96,2023-01-27,152828,222581
2098573,USD,96,2023-01-28,222581,285249
2098573,USD,96,2023-01-29,285249,351059
2098573,USD,96,2023-01-30,351059,355546
2098573,USD,96,2023-01-31,355546,388487
2099654,RUB,41,2023-01-25,0,71651
2099654,RUB,41,2023-01-26,71651,86134
2099654,RUB,41,2023-01-27,86134,113895
2099654,RUB,41,2023-01-28,113895,186747
2099654,RUB,41,2023-01-29,186747,208028
2099654,RUB,41,2023-01-30,208028,277842
2099654,RUB,41,2023-01-31,277842,309157
2099654,RUB,41,2023-02-01,309157,325674
2099654,RUB,41,2023-02-02,325674,348331
2101429,KZT,23,2023-01-28,0,45069
2101429,KZT,23,2023-01-29,45069,48297
2101429,KZT,23,2023-01-30,48297,84267
2101429,KZT,23,2023-01-31,84267,144526
2101429,KZT,23,2023-02-01,144526,215426
2101429,KZT,23,2023-02-02,215426,235486
2101429,KZT,23,2023-02-03,235486,279923
2101429,KZT,23,2023-02-04,279923,286359
2101429,KZT,23,2023-02-05,286359,344115
2101429,KZT,23,2023-02-06,344115,399179
2101429,KZT,23,2023-02-07,399179,464088
2101429,KZT,23,2023-02-08,464088,518047
2101509,RUB,121,2023-01-20,0,16002
2101509,RUB,121,2023-01-21,16002,33940
2101509,RUB,121,2023-01-22,33940,93696
2101509,RUB,121,2023-01-23,93696,118644
2101509,RUB,121,2023-01-24,118644,183860
2101509,RUB,121,2023-01-25,183860,192435
2101509,RUB,121,2023-01-26,192435,242962
2101509,RUB,121,2023-01-27,242962,311119
2101509,RUB,121,2023-01-28,311119,332398
2101509,RUB,121,2023-01-29,332398,392965
2101509,RUB,121,2023-01-30,392965,434876
2101509,RUB,121,2023-01-31,434876,436906
2101509,RUB,121,2023-02-01,436906,446834
2101509,RUB,121,2023-02-02,446834,515838
2101509,RUB,121,2023-02-03,515838,563516
2102199,RUB,118,2023-01-24,0,64038
2102199,RUB,118,2023-01-25,64038,84091
2102199,RUB,118,2023-01-26,84091,136606
2102199,RUB,118,2023-01-27,136606,193348
2102199,RUB,118,2023-01-28,193348,248818
2102199,RUB,118,2023-01-29,248818,319324
2102199,RUB,118,2023-01-30,319324,333057
2102199,RUB,118,2023-01-31,333057,372844
2102199,RUB,118,2023-02-01,372844,394651
2102199,RUB,118,2023-02-02,394651,431720
2102199,RUB,118,2023-02-03,431720,459348
2102199,RUB,118,2023-02-04,459348,466040
2103560,USD,51,2023-01-19,0,60507
2103560,USD,51,2023-01-20,60507,122346
2103560,USD,51,2023-01-21,122346,152858
2103560,USD,51,2023-01-22,152858,191068
2103560,USD,51,2023-01-23,191068,212236
2103560,USD,51,2023-01-24,212236,284190
2103560,USD,51,2023-01-25,284190,288528
2103560,USD,51,2023-01-26,288528,312331
2103560,USD,51,2023-01-27,312331,331235
2103560,USD,51,2023-01-28,331235,338381
2103560,USD,51,2023-01-29,338381,411851
2103560,USD,51,2023-01-30,411851,469845
2103560,USD,51,2023-01-31,469845,482614
2103560,USD,51,2023-02-01,482614,521155
2103560,USD,51,2023-02-02,521155,537765
2104063,RUB,127,2023-01-08,0,63283
2104063,RUB,127,2023-01-09,63283,106189
2104063,RUB,127,2023-01-10,106189,159262
2104063,RUB,127,2023-01-11,159262,232768
2104063,RUB,127,2023-01-12,232768,258471
2104063,RUB,127,2023-01-13,258471,290624
2104063,RUB,127,2023-01-14,290624,360087
2104063,RUB,127,2023-01-15,360087,397632
2104063,RUB,127,2023-01-16,397632,451678
2104063,RUB,127,2023-01-17,451678,461646
2104063,RUB,127,2023-01-18,461646,517336
2104063,RUB,127,2023-01-19,517336,582505
2104063,RUB,127,2023-01-20,582505,618570
2104063,RUB,127,2023-01-21,618570,652168
2104063,RUB,127,2023-01-22,652168,726124
2106102,RUB,31,2023-01-13,0,26736
2106102,RUB,31,2023-01-14,26736,93282
2106102,RUB,31,2023-01-15,93282,116018
2106102,RUB,31,2023-01-16,116018,120804
2106102,RUB,31,2023-01-17,120804,180796
2106102,RUB,31,2023-01-18,180796,247770
2106293,RUB,76,2023-01-13,0,64470
2106293,RUB,76,2023-01-14,64470,82230
2106293,RUB,76,2023-01-15,82230,85834
2106293,RUB,76,2023-01-16,85834,89695
2106293,RUB,76,2023-01-17,89695,119563
2106293,RUB,76,2023-01-18,119563,184690
2106293,RUB,76,2023-01-19,184690,218449
2106293,RUB,76,2023-01-20,218449,249541
2106293,RUB,76,2023-01-21,249541,269151
2106821,RUB,39,2023-01-08,0,49025
2106821,RUB,39,2023-01-09,49025,85852
2106821,RUB,39,2023-01-10,85852,130994
2106946,RUB,35,2023-01-25,0,66296
2106946,RUB,35,2023-01-26,66296,67193
2106946,RUB,35,2023-01-27,67193,106161
2106946,RUB,35,2023-01-28,106161,180596
2106946,RUB,35,2023-01-29,180596,221033
2106946,RUB,35,2023-01-30,221033,221595
2106946,RUB,35,2023-01-31,221595,285277
2106946,RUB,35,2023-02-01,285277,315872
2106946,RUB,35,2023-02-02,315872,356368
